views,likes,comments,watch_duration,shares,title_length,description_length,edge_intensity,color_histogram,spectral_entropy,audio_intensity,engagement_score
61,10,3,59.34489751893075,0,84,945,0.4916410168003351,0.6455915744763004,0.5161972603106845,0.8044397512587652,1
46,8,5,59.942721810756,0,96,496,0.4014015197259875,0.7817706810193503,0.49238399122458076,0.03805343393200311,1
48,10,5,77.58369988425818,0,35,816,0.2677943904621671,0.6796209367472104,0.321764871759212,0.8764996253293206,1
53,9,2,63.208891891076306,0,65,718,0.27849492692430167,0.9180271118008806,0.5570488713045008,0.22847117980574372,1
60,16,1,66.7674576949486,0,90,424,0.45300638478070687,0.6903599864487368,0.6744755502801146,0.5260082568675328,1
50,16,5,68.41661892071382,1,60,969,0.17335323973441882,0.9111450264895262,0.4960987105542545,0.8443049029066261,1
53,12,1,58.37273809663407,0,13,896,0.20095373195225663,0.5298993339919825,0.5983412020009684,0.5843282042732557,1
40,13,4,62.230627252906075,1,41,730,0.6757253858353266,0.7455110780254307,0.5902257459520719,0.9988172162559967,1
40,7,3,69.73436479809077,1,99,860,0.0961157853071937,0.8617863761121277,0.37424115795008084,0.5322965075121305,1
42,11,4,69.76786580339626,0,99,118,0.45413981106440804,0.9098282502532334,0.45154405210697346,0.30335663489528253,1
59,13,4,77.90548321099722,0,89,21,0.19950233447870866,0.7386548878615768,0.3911709154641662,0.9035248005779427,1
50,8,7,78.56922554519474,2,60,646,0.2934683147357515,0.7995203052899259,0.4482557997697844,0.6475000004036027,1
50,9,2,88.28004915186713,0,73,968,0.2642560825059945,0.7511515204271839,0.47697871259778085,0.9731815699954984,1
47,9,2,47.40437942421004,2,50,589,0.29127352771334103,0.9565143310063966,0.6104428858247352,0.7759259594720475,1
41,10,2,83.69420334931837,1,23,244,0.09231463409132275,0.8649439714453662,0.5317945145426944,0.1459814570099789,1
43,12,1,64.89190604156143,0,89,872,0.1475644447374112,0.7115850903011334,0.5020615012251842,0.57367391663959,1
56,12,2,79.874070975246,3,98,680,0.5726711442618564,0.9628372670460374,0.37434605204074856,0.13884956056936326,1
44,10,4,75.09133723354793,0,81,188,0.2460133002086607,0.9696254450532542,0.50980184943822,0.4210031458495147,1
43,7,2,61.34164652796928,1,55,902,0.051615276462977894,0.8432533909824534,0.5113121305839887,0.7181954579146883,1
45,11,3,92.80154026078043,2,69,910,0.03127598805438699,0.5414135452086117,0.6009404010744716,0.7584502458220257,1
46,10,1,81.41814526532747,0,10,831,0.2669067840692305,0.8027629503958549,0.46047663713523024,0.8265218529266555,1
39,6,6,76.31070231888965,0,48,455,0.3082872581567851,0.8853394315261581,0.4927846724179706,0.43257935676869497,1
46,14,1,100.0,1,87,944,0.15449114145396148,0.9054259936691714,0.5539600537585799,0.7219415456777398,1
42,8,1,55.38598385144944,0,27,89,0.681698958126256,0.8499415467895376,0.5442995716155157,0.30861950378192626,1
43,11,3,70.37621439475585,0,64,581,0.13860336160391667,0.648127117049027,0.6832467879386631,0.5044971926968974,1
48,10,4,78.43186243103113,0,98,85,0.06659859628782963,0.860302260783168,0.4947928817371474,0.6041351531990079,1
46,13,2,53.99475832652182,0,23,273,0.26949216164085676,0.7385741595724786,0.5202780024001669,0.6823608853825525,1
44,6,2,60.04051291316706,0,67,678,0.07885435175148349,0.8324358289241685,0.5537518712451467,0.9924653719595091,0
48,10,2,84.95031583393146,0,18,83,0.5529878190459118,0.5757303401553309,0.4376551227697425,0.6397048256968575,1
39,3,1,62.5541095109906,0,75,882,0.34053654947246087,0.716818704901917,0.3927277603238698,0.32997337211845057,0
46,7,4,83.0782847937539,0,78,876,0.07899618233220317,0.7552475175315971,0.503821555663242,0.47624399723981004,1
41,7,3,60.556096359583904,0,18,21,0.45777368577513083,0.8140160444111817,0.4101212930284094,0.3372936509488217,1
45,9,2,100.0,0,55,727,0.1748880490606585,0.6381814215063663,0.5073170876240201,0.27698735464211244,1
48,12,2,34.860361928918564,1,44,648,0.1478369816137063,0.8325474043983548,0.5834827194825082,0.10760615759596881,1
51,10,1,85.12948036626501,1,21,226,0.2694448347509582,0.562595875909039,0.5605358121339287,0.14866031602401053,1
47,10,3,73.76339118517934,0,62,545,0.32610717915457343,0.9249928149563242,0.5916381281178057,0.22308380374447145,1
58,16,5,47.04001820362497,1,43,77,0.07907930011771896,0.6127486817425476,0.4040024018352993,0.8997179953138648,1
39,9,3,66.65441167572666,0,82,197,0.46487084396486045,0.4346992238213332,0.5355919813474826,0.9450084662840532,1
47,5,2,41.10228778649956,0,6,38,0.441777121805133,0.492223800755551,0.4229537011427843,0.040689799328830434,0
50,7,0,75.28501435916162,1,49,727,0.20496620708378344,0.5715170885194297,0.5612859551936675,0.32403619770662584,0
42,4,4,61.046943657851926,1,81,740,0.2889444548243398,0.839684665690534,0.538531261052887,0.6410841326778246,1
48,6,2,40.75296962659141,2,66,703,0.2751441381346465,0.7759516997042503,0.5085775989132497,0.5265232483755676,1
45,8,1,72.4851018060769,2,17,369,0.1881448578639867,0.4776927728522238,0.648875444863668,0.5180620251532985,1
48,11,2,72.17247077007883,1,45,484,0.5011672022266309,0.6018495329819469,0.5027732714555316,0.7760253876033177,1
54,9,2,100.0,2,60,396,0.5488467780498913,0.7062095877898649,0.4824183514025807,0.4179568953626489,1
46,8,5,82.42006888852183,0,25,819,0.10756586788838378,0.536925659631327,0.6424970216765951,0.1740796712846152,1
45,8,1,34.18763539614597,0,31,309,0.17713178025450366,0.5572626669381834,0.3750748486934549,0.6966103160820993,0
55,12,3,62.07465387861096,0,34,208,0.17713437946581675,0.6085256049891837,0.5221416863215326,0.09921442275339554,1
52,14,1,86.57082151495717,1,35,738,0.11412858257328114,0.6096292346909321,0.2938249010411501,0.5354604866441404,1
54,17,2,45.59844767409247,0,28,356,0.18091619153760302,0.7527776558133821,0.5960484808968728,0.05606808505903704,1
56,12,4,58.42650614773729,1,55,946,0.19710076167166476,0.664774736332856,0.5666698072751074,0.1585132035793726,1
53,11,4,70.0271356526798,1,96,381,0.13105089579064924,0.8688404527587005,0.3883145114857069,0.4258497522620873,1
65,14,3,62.07939641472617,2,78,904,0.25216497980663916,0.7992920774242578,0.6658544866105827,0.3367535955716229,1
39,9,3,93.86779595593993,0,97,324,0.2447087830395699,0.23428996586399117,0.6386232818885997,0.1182235544377448,1
53,11,5,72.74714929611822,1,38,671,0.2719741844894088,0.7826750169332864,0.2816293549204922,0.014830952431714839,1
55,13,5,70.49969272569129,0,23,387,0.5079142418157523,0.6311850701969116,0.4603096980455752,0.5537446114149335,1
53,10,2,56.249085759077644,0,21,52,0.12124840168654197,0.9212679962708861,0.6691160298099551,0.24771735556313623,1
51,18,2,53.46352187766097,2,57,97,0.5004144088993753,0.9258932368092093,0.6797395298824821,0.386405934806889,1
53,6,3,71.56032824200145,0,38,805,0.22456604290813625,0.766958400117102,0.4888397515545567,0.6755602857720094,0
55,10,3,68.79709272059998,0,18,585,0.37501014793610915,0.8682488580372218,0.6018567684071084,0.7647174781907239,1
45,8,2,51.743332977482964,1,32,162,0.0854556216616868,0.5578194831685681,0.4636326729578663,0.5215390291138879,1
59,14,2,73.51049173865555,0,15,968,0.30807523385279406,0.6676798274843804,0.3166487361962729,0.9651845179069949,1
50,8,3,70.86075202032086,1,42,283,0.3886754533769593,0.7336580246317783,0.5145085090649331,0.525771650102324,1
48,9,2,65.3764540932899,1,53,490,0.20932409701270047,0.8571590356836992,0.6531658865771582,0.6510084256560414,1
50,11,1,87.88756946922351,0,58,711,0.22601622400961938,0.7739096342713536,0.3709760650140812,0.035498490206558486,1
49,10,3,69.81460166148834,0,11,983,0.363569077809739,0.8507229612542541,0.5531816043593327,0.11586506997826973,1
46,9,3,66.42935902806468,1,22,371,0.34130683932653366,0.5048179449064831,0.6923622142212819,0.8058074049252102,1
46,9,2,86.96755812402114,1,37,111,0.34576987828608197,0.8637732030976605,0.44945936941935893,0.4537684219147179,1
39,9,3,67.73618079262067,0,66,57,0.20268568365158435,0.471688726109511,0.542989719989444,0.9482013966596027,1
57,12,1,63.97774439507011,0,15,783,0.5363466141335512,0.5352103121334504,0.2900438516628502,0.2117830658747275,1
50,13,2,52.448166119809954,2,53,549,0.13447153108160648,0.8236067000331415,0.5308114270257563,0.5001801334374248,1
46,11,5,70.90954444283342,0,88,981,0.30852258073210975,0.677221204462417,0.5978327734323037,0.9980007306958462,1
47,6,1,83.98653942853784,1,62,427,0.031230711004602365,0.357138057224545,0.4215761153482052,0.5760431753951222,0
56,12,1,63.74557015844629,1,59,417,0.4749033749318856,0.5522137565983161,0.5900510545274692,0.26881622095207514,1
56,6,2,50.06034044559658,0,22,118,0.1412697646647532,0.7218407676989357,0.6018202216216082,0.3342719728723721,0
50,9,1,85.1639692616778,0,54,515,0.0912796105387283,0.764166568811163,0.516391181343962,0.8075290944126201,0
42,8,1,85.75428803712487,0,63,706,0.20873242650201304,0.9748821085900234,0.8050362888493243,0.18863860026329538,1
53,14,5,78.77430787492067,0,19,306,0.3684369471762759,0.6645665238460001,0.5543645190289783,0.8059372194843847,1
50,7,2,71.44159758076812,0,8,719,0.38428547614908865,0.8260275446838584,0.34451336261031273,0.10903419370965006,0
50,11,0,76.3015630601763,0,42,660,0.6076934616708973,0.7128750149406622,0.3661148640255357,0.06673584310380654,1
55,8,5,46.74776668620901,1,68,238,0.20973889887424688,0.33719599211801,0.6464325624229775,0.5437574204796616,1
48,14,2,61.267753592168916,1,50,104,0.6831689832970057,0.7304651770070955,0.5138330576043596,0.8502698269750353,1
60,12,4,80.13377165219909,1,47,270,0.3904234518315781,0.7883399122768749,0.3571491641248119,0.8101521179403006,1
50,11,2,75.07489582926678,0,67,264,0.18054597794494537,0.7269061366636157,0.2921403899009828,0.5493131649306088,1
45,10,5,83.53821569917122,0,96,122,0.18791178291357682,0.4791671695909946,0.5554531869335355,0.6920001893022634,1
38,6,1,93.00777302184385,0,42,408,0.5354480106534468,0.7995755495852227,0.6753720742661821,0.9462257040959144,0
44,12,3,51.47294615616724,0,92,69,0.3745220267619336,0.7336460648160743,0.4548532397269645,0.02818699184402962,1
63,14,5,77.25358253928522,0,10,133,0.17141706041830665,0.6172582242559375,0.6320591170010874,0.34028793135008684,1
48,10,1,66.12445738723285,1,34,805,0.2758362278842268,0.9160587959499601,0.301300871971439,0.7944818374962894,1
50,10,4,63.30290118515182,0,73,37,0.4979181020994046,0.48375645561805247,0.4698790552884283,0.12572994795335013,1
49,13,4,100.0,0,15,346,0.18145974895071407,0.35898687803440943,0.5732794375346842,0.22662641632379243,1
45,5,5,46.44639372937965,1,77,374,0.2373227049560431,0.9010449818706623,0.549555228210301,0.10200518025073224,1
50,9,5,67.27055853304846,1,17,82,0.143553901062761,0.7500425788806742,0.4065227335163328,0.9832672274066162,1
50,13,2,66.45595460524366,2,64,333,0.21991170671592553,0.9687784787456375,0.6543922436107782,0.3639172990889571,1
58,6,3,70.71504565619966,1,21,886,0.21530042133343338,0.6310965248839802,0.38908036178039984,0.1220191748926408,0
56,12,5,40.41381813605537,1,59,806,0.14860711180840722,0.8425474089871298,0.746128275147504,0.7610566948824824,1
54,10,0,55.283330829747506,1,12,913,0.30839753966780065,0.8340145191980709,0.5869837860856938,0.3779525591350116,0
60,9,3,70.73265015207117,0,95,46,0.14469746923223048,0.6212162115568083,0.49162789787091604,0.7014794781976457,0
36,8,1,49.07027040459895,0,6,534,0.29414811011699776,0.781232128189693,0.48803152855698945,0.10655885342859972,1
47,12,3,84.30182265015881,1,23,393,0.4228714850732475,0.9060202752608849,0.3610808292221983,0.685253566547809,1
42,8,3,78.69432083455179,0,99,611,0.22376820728681246,0.9334119335489142,0.41220202434341,0.4307585200582227,1
49,7,3,46.19173501598675,0,55,348,0.20922817901409957,0.8827714446347984,0.6876379219608784,0.3737581578202521,0
64,11,9,66.54465477248584,0,63,379,0.23830093361740443,0.6117613086907135,0.42107841065989854,0.08849055360354907,1
53,17,2,75.63282850659331,1,26,514,0.5880824029543186,0.7791930652748768,0.6907119546044137,0.5786534162505196,1
44,6,2,49.363451128840694,1,15,48,0.2646618990846632,0.3950387768238707,0.5603517336411581,0.581736342389394,0
54,8,2,46.33811673051616,2,82,866,0.08586027367113078,0.7854607831395757,0.3292620289219491,0.3162791332735939,1
51,17,6,55.636779682039894,1,20,156,0.23156812400790583,0.6125400013592683,0.5762030066209416,0.09341892766015991,1
47,13,5,100.0,0,98,721,0.3729953576437625,0.4938159437488387,0.4898899275526297,0.8162040334812677,1
64,14,8,86.41507120645352,0,82,548,0.2555001098693034,0.3885494007290448,0.37889555972291095,0.9720992925417882,1
48,7,6,60.8710782955453,0,39,240,0.08805633859473193,0.9288649525129344,0.350846833114423,0.19962007119184166,1
60,10,5,50.03353301797566,1,94,493,0.3965329304994121,0.7611705587037179,0.5527792581220431,0.3824710059685825,1
48,7,5,57.620192407650975,0,80,697,0.16939173652420828,0.8785709807451854,0.5438396599140944,0.3196533485251981,1
49,11,1,92.83527130600615,1,12,328,0.08979006440045081,0.9340344782667778,0.4090292993067635,0.9471476093083308,1
41,7,1,100.0,0,93,881,0.28724356884832447,0.6876386547076961,0.5105025013952692,0.9622265105208317,0
34,3,3,57.82187546619461,0,91,366,0.21512144323277763,0.7938187226035422,0.5682326436852869,0.5808318435721055,0
42,7,3,74.66636470037496,0,9,885,0.30938978332964523,0.9103389739898416,0.4231788758012123,0.32218772835259946,1
38,10,3,66.0664096593722,0,17,955,0.5782987099744297,0.831313717199721,0.4943435654623543,0.4407349312217318,1
54,13,4,89.05476040006394,1,20,609,0.17823676118190793,0.6449191561249642,0.6252832349963188,0.9964089340428128,1
38,8,0,53.590927649485906,0,99,472,0.08601038468695556,0.6511857273671742,0.48144182753236814,0.43654805016656273,1
43,5,4,84.68493283719414,0,75,594,0.317381136761197,0.5427680071130626,0.6165783281320533,0.18139409897809988,1
52,14,4,49.89788987545529,0,61,471,0.4232717745903831,0.9214066265382372,0.4701882407180825,0.22378390104022838,1
45,9,2,84.21633084907549,1,43,820,0.471457398045427,0.8393405430201681,0.33070370316774433,0.6275628715390771,1
45,9,2,57.239059624611606,0,37,501,0.20328832191039192,0.9147137996869568,0.43259301673700534,0.610772538430136,1
51,15,3,65.28327675310317,0,98,49,0.25534905392866436,0.6528314958655643,0.4452156309472952,0.7057912447109747,1
52,4,2,60.31864121060094,0,84,837,0.24366131068667587,0.9396473006829696,0.39286321978522515,0.45967293302954015,0
51,11,4,99.41704370571017,0,42,810,0.16609992723162564,0.8855962255587061,0.3891342894503794,0.9124424659618038,1
49,12,5,84.9098910654646,0,93,418,0.3503906213842326,0.5094679716741576,0.3390381900432976,0.35827697621297916,1
46,5,1,63.82972922123642,0,66,515,0.11843079364021329,0.9570412246710988,0.3616612694294731,0.3476737897793726,0
50,9,0,57.628721063892016,1,93,336,0.23562789893497643,0.6682862593717017,0.6633240486779398,0.5128194498233318,0
53,17,1,89.70399974799524,0,40,217,0.5288274917328643,0.9621726222492968,0.4234256387087628,0.38994408369092104,1
56,9,4,19.025072035369405,0,44,753,0.3360688419652947,0.7994497319996865,0.44906909724988864,0.38609680719692885,1
56,11,5,77.18766780245699,1,65,569,0.5024759629685651,0.7080347685250968,0.550042905453118,0.15639203042468564,1
60,14,2,55.61067612012179,0,67,416,0.10460608530903441,0.7828981519217947,0.4655702083309488,0.07930171097889727,1
59,11,1,100.0,0,71,272,0.1745474306862013,0.8121778541423157,0.6609521831378239,0.1864673301021652,0
39,7,3,100.0,2,50,525,0.07086215446325701,0.6529618712766904,0.43082063899186873,0.4899058506542684,1
53,6,1,70.46035075351439,1,77,439,0.11537837643410007,0.7121228249054681,0.4811828953335543,0.7323297158040927,0
49,7,1,64.51831066776388,1,86,323,0.23954516402987666,0.9512473591819008,0.402112697186394,0.5681912559035194,0
52,14,1,71.02010209910554,0,52,571,0.2304332211934256,0.5627428702178814,0.5186419077597249,0.04268618472084029,1
55,14,5,60.675788274154755,1,81,146,0.38239512458815367,0.5022769298382918,0.43532773902218586,0.6330190183791271,1
57,10,2,58.083493817633034,0,16,128,0.558981427670573,0.8434092923967244,0.33736030156220786,0.4096904592466506,1
50,9,1,73.51852909006207,1,7,25,0.10214947415822763,0.5983292236463327,0.5840303583890777,0.9892719088503297,1
54,10,6,79.35626582660164,0,20,997,0.217059108812035,0.5854319780349708,0.42470114234789613,0.7619759085894144,1
53,9,2,71.9991236216353,1,36,439,0.28609789409733766,0.71347064285946,0.5482953698291531,0.33971254089632996,1
48,11,3,74.35155061757766,0,24,812,0.3789600060890422,0.5135412201987557,0.7228643823316493,0.46738470540004673,1
58,5,2,60.511658131626916,0,88,965,0.1626188361831397,0.8937349917673517,0.5606523767537464,0.7314159458803551,0
40,11,3,55.99271501715476,1,34,771,0.4415953697922344,0.6733876033185052,0.3698872904027517,0.48069459006704285,1
27,4,0,55.84651093969516,0,64,727,0.09629492045141642,0.983396462908706,0.41633339350270754,0.5262190379255282,0
44,12,3,81.5792553604558,1,84,272,0.16743319597544573,0.8154722998034484,0.5759855378890582,0.30549103967194413,1
61,12,3,71.19423201621065,0,44,200,0.33470003362387807,0.6148970596779272,0.47617903126198263,0.18374482544665627,1
51,12,4,73.0228927292753,2,37,209,0.2977272208767399,0.6422916960880842,0.495611303970763,0.6275778311678313,1
35,9,2,75.12001087834606,1,30,427,0.4938960888709893,0.7329589771093351,0.3939406069567175,0.19272217108797052,1
54,9,5,69.13271720253677,1,51,876,0.40244737862730723,0.6597386547974242,0.6306652996917118,0.9745539005373337,1
59,13,2,71.62685803072728,0,52,553,0.6696651587633266,0.7104651172741261,0.45698380626382185,0.048682570923731294,1
40,9,3,89.43718331429923,0,66,148,0.49381558847642637,0.9554970169283893,0.5214662126693214,0.8045313377182186,1
35,7,4,81.65374054803435,0,20,855,0.20893582938235014,0.7170095437514463,0.5763777684800353,0.3557331101293939,1
35,7,1,67.41463927543074,1,33,632,0.14445777042292093,0.9065907212376709,0.42274986557794464,0.541962276554806,1
48,8,1,62.91719183332178,0,35,174,0.3907060242291107,0.7511676521580644,0.6275901685698531,0.5140406050308359,0
53,9,4,85.4092060162991,0,95,825,0.41527544725818955,0.539847931854653,0.5303559443417032,0.2123308716059663,1
57,12,2,74.99156216694995,0,66,308,0.2024801990062784,0.8673574161831085,0.43543550950800786,0.987089902301077,1
45,4,2,65.38016976245281,0,96,794,0.13535352721884653,0.47454537858706086,0.46436189349479684,0.7976339343957688,0
48,14,2,50.62976872561461,0,66,537,0.14194860354468436,0.7488321580526252,0.3574579587980279,0.38959859834215327,1
54,12,5,95.41064163531067,1,94,32,0.3351148379671812,0.45290177289626765,0.6560694249239563,0.5092255071468537,1
61,12,1,53.0942800481418,1,30,881,0.5867648704658643,0.9075571192284818,0.6351779110537608,0.4637871962405061,1
54,6,2,74.266402365101,0,22,417,0.30599768983895964,0.6765032330337255,0.4410214916976851,0.8489221196046027,0
58,13,1,97.3786203726552,1,49,142,0.3863252410933192,0.6091883273348269,0.5108079079670104,0.04399918341590314,1
54,5,5,64.88167227964725,1,9,392,0.3252141846947124,0.9304257303668008,0.45659245907045265,0.9600515132100675,0
53,12,1,69.31784041051978,0,9,103,0.2017419647707822,0.8871157329130278,0.4773579966806092,0.8961274207563319,1
49,6,1,82.80591653123315,0,98,842,0.216109895225467,0.6722413782861666,0.34769947165723036,0.20013481984752668,0
59,13,6,52.1029649165272,0,11,507,0.14356680827457147,0.8413497215536718,0.57634327271292,0.5206334092209113,1
43,8,2,44.952987485196914,0,13,32,0.14967820263895923,0.6921319404386805,0.5427713537546148,0.6529651803744276,1
53,12,4,64.64343057119228,2,79,789,0.1119125522001071,0.61344254781775,0.4796176036097971,0.2679343945117414,1
35,4,1,71.21056877775881,1,97,446,0.3841753499399117,0.8317393935324583,0.3740312361379471,0.6930770764770867,0
57,8,2,71.04090214649271,1,67,753,0.032818442763256295,0.8152975696406936,0.5254344812219284,0.030867268288315652,0
47,7,4,91.25803062882014,0,61,430,0.2030777681618473,0.4428676557037933,0.3171640466161818,0.26636529947736076,1
41,8,6,55.81148683050303,1,63,913,0.3600080084658431,0.559403950919749,0.4378924158167269,0.08202780557600475,1
51,8,3,67.84433712228953,0,40,248,0.19761093703731877,0.8403686228389659,0.4133524177119336,0.8738137172866428,1
45,5,4,92.60902344252499,1,67,968,0.12054606394600981,0.7954207115662641,0.3752487264643668,0.4028754651090969,1
48,8,4,65.83232965195947,0,94,794,0.3323414616891421,0.5718874897553535,0.7562048500243672,0.9539022685778566,1
37,9,2,99.80463506493612,0,17,202,0.030471728876864515,0.4908773548215462,0.4705158419259098,0.40160834987273974,1
54,11,5,66.48555326710343,1,23,41,0.347742394967273,0.610338419788861,0.5234387282100157,0.48790480486727184,1
48,15,1,59.589382648921045,1,14,843,0.42834946340578967,0.8642420097330001,0.5747134518377962,0.12823952931117677,1
52,10,5,69.41253686104392,0,79,123,0.09692012394289841,0.82793735008797,0.5600429233556956,0.9519582701993573,1
57,10,2,73.89387861030973,1,34,251,0.24279152195022471,0.4829240377789966,0.41245625002950553,0.5543937523689474,1
62,14,0,63.82680981096854,1,40,766,0.345696487512927,0.31914987123385496,0.37366280180254374,0.1064851526914371,1
53,10,4,75.97208812845805,1,8,355,0.21056598104293814,0.6412810481162698,0.4354897432052004,0.559139147562214,1
43,9,4,67.76235609136963,0,34,184,0.269079226544576,0.7333388025000825,0.503782848969685,0.16171633526990137,1
50,15,1,89.04225859355594,0,65,190,0.5328976328376711,0.6762421511849066,0.4330437549122155,0.40247633593747867,1
52,10,3,77.61838933318326,0,36,201,0.24731378591326744,0.5894330490542045,0.4982388094260406,0.4341396144900047,1
50,10,3,70.16142635606832,0,78,458,0.26108066695596577,0.5437375429436124,0.5486309770828344,0.8098757760191453,1
35,9,1,65.25239761388985,0,98,710,0.19577992731066018,0.6165204372034028,0.6824016446215384,0.8579052513792802,1
47,11,1,82.04262279691771,0,49,999,0.5146274075840002,0.6536837425636522,0.6442962539139386,0.0831282597383044,1
35,7,1,70.46752896681966,0,35,462,0.46099130802546984,0.7520861893433962,0.4531120272585767,0.7067435120624712,1
53,6,2,63.2128740628131,0,60,144,0.12099810506935203,0.7409690864949909,0.5233080144224623,0.9160664533470921,0
62,19,4,59.15289438011043,1,46,936,0.399399917573826,0.5610557633257985,0.5055752085119198,0.4674699072997148,1
44,8,1,80.49094972792031,0,91,224,0.38381024504943434,0.7997624318080813,0.31796765764563784,0.8839133032333463,0
49,8,4,62.92547294714558,0,79,712,0.05964695981974016,0.7187279163549305,0.49643209297197743,0.21239233872796992,1
57,18,3,65.5011671558299,0,17,70,0.2986033115553838,0.5370322898238554,0.4152838261938585,0.18507978845867612,1
48,13,4,78.29886140296625,0,57,321,0.559975277015266,0.8252704003329965,0.5992659476129,0.4376846452139428,1
49,8,3,86.06346680559516,0,58,82,0.18221632583653757,0.730341742518266,0.5647660629348471,0.9412099513058543,1
44,7,2,78.9272941759465,1,47,502,0.35432863670015496,0.8777903326240499,0.3388716062006982,0.038370512956463876,1
52,12,2,82.79144254534955,0,28,386,0.33369165884372526,0.4676997175158352,0.48496269456417695,0.6845173785094427,1
37,6,0,80.64366190991734,1,27,781,0.7278422000681634,0.5744489283064727,0.4269398314833328,0.447554411672893,0
44,7,2,70.12454055606942,1,94,965,0.5528610175431565,0.5066046846528686,0.602478095333348,0.001687307403463345,1
45,15,2,75.91875873164977,2,23,836,0.3289767891961009,0.8554826313038157,0.4529658869967088,0.44852824102443156,1
51,11,3,97.38838212933103,1,43,651,0.07096828158298435,0.7546927348402833,0.5654403100800389,0.09630924684840914,1
70,16,5,67.06094886225951,0,25,933,0.4310305876652898,0.6057205520044097,0.6015205066450922,0.9585779044646104,1
54,12,2,53.61325988115445,1,51,171,0.07178050000292832,0.9290233182133323,0.41485471364358806,0.9062405213275573,1
45,11,1,32.104344183031216,0,14,35,0.23545664379289744,0.7541919508923516,0.5189407229361069,0.1765242045483284,1
58,16,5,99.03363125752088,0,63,114,0.23154782486035527,0.8565621768269802,0.5447033772532281,0.7107882962133187,1
44,9,3,99.71210427832668,0,97,112,0.18902956953654582,0.7713154202941701,0.7359385438891792,0.600254181337508,1
43,10,1,55.137139835429586,0,45,468,0.12802936188167832,0.8773910024496826,0.5649971174344951,0.34404921958996715,1
48,12,1,89.28946278722701,0,67,693,0.4175553873150986,0.8225947909497634,0.4280765712636888,0.7234344277126281,1
50,15,2,85.48804571732371,1,39,944,0.14254649300451672,0.4273965383711147,0.7945948449923448,0.9388230249642852,1
49,11,1,79.61835360872846,0,20,34,0.3374792363500405,0.6173457345452629,0.5534972170068895,0.05415904963369966,1
48,13,4,77.54796181677501,0,38,660,0.09894489537411232,0.7421285965163831,0.6707633630480505,0.6525479683250468,1
66,9,4,58.830499512497425,0,38,707,0.2576966817422295,0.5051067142917196,0.5809304374137602,0.645378411593977,0
44,6,4,71.93975234108693,0,48,875,0.4046821468449081,0.8586329955554489,0.5153874443741865,0.6812110104740481,1
46,6,4,75.21951870857089,0,89,869,0.07422744349620768,0.6480164271382488,0.701660411857242,0.39467610348905846,1
35,5,0,71.0460589034665,0,82,840,0.22104797965313136,0.8774456442312492,0.2362382222378926,0.6499637480309532,0
39,5,2,69.17904035274265,0,10,127,0.21787359348226729,0.8245816428071041,0.3915006016667044,0.05198729949201086,0
53,7,6,89.5058712301201,1,25,831,0.36337220937683873,0.8080400731609009,0.661252440683342,0.061311757169518755,1
59,20,2,85.23528804050555,0,86,70,0.035496241173837484,0.7042840687136294,0.4260477726513371,0.5971537833539542,1
46,7,0,83.11364786387198,0,75,518,0.1599118666687592,0.8540876988859322,0.31957579032352734,0.7896766879238568,0
53,10,2,83.98578912145379,0,60,884,0.058144310338902876,0.6862307770590672,0.6206422548934444,0.2233762604849625,1
53,13,3,73.43988518542226,0,29,664,0.2561337553395342,0.5832169619733353,0.5175652874913116,0.5582399176106184,1
54,7,0,87.4899706826856,0,87,690,0.12672766388402315,0.6993976175896202,0.40968342772246347,0.01217205349299988,0
49,8,2,52.02825442871368,2,99,614,0.06933261740701759,0.7122039712592327,0.6056578522181919,0.03642931824429241,1
47,7,1,71.04336427314485,0,56,297,0.25456798200338604,0.8448860859339997,0.3688107118193097,0.1750563320186307,0
47,5,1,80.62074197671953,0,55,109,0.23019516548267324,0.5108978843363281,0.3532221370423179,0.7035470372572332,0
49,15,1,78.15170620678677,0,62,410,0.2934134514277326,0.44516742994922753,0.3765868566652547,0.30004053933936314,1
48,13,1,75.61529319600709,1,66,305,0.1114353973232659,0.21434271546944753,0.6472039187191124,0.9105302360899014,1
57,15,1,83.90631387050995,0,92,699,0.4478311792845878,0.8921347269425871,0.4737461426982595,0.715848664453216,1
46,12,3,91.6156302978597,0,99,236,0.5628726967167771,0.7216529982928099,0.486063796211287,0.464350068125037,1
62,9,6,54.046878238304174,1,52,526,0.259891951813698,0.532353616636027,0.6449758828860046,0.37888044745761285,1
60,14,4,74.50538763102945,0,33,696,0.32455930627920854,0.7570786145040874,0.515152625497821,0.6216414809714528,1
44,10,4,59.16503218934028,2,56,905,0.3269399296998224,0.6319442375567795,0.5627955818098643,0.12328789424032638,1
61,17,4,86.0505876996599,1,72,421,0.1767754825938404,0.5852095676765364,0.5259153888552245,0.602251884487439,1
36,5,4,80.85981310952161,1,48,337,0.23081604070782163,0.6297010315914014,0.49368988705357814,0.10303098918074538,1
45,8,5,55.444990678492346,0,47,149,0.32284140433826036,0.9614927942946091,0.6151271541862192,0.19291264372847028,1
50,8,4,69.89983210062049,0,45,53,0.4496994031523348,0.7877224940811898,0.3375288939512211,0.1536968911985862,1
52,8,3,47.48297011858958,0,32,299,0.36523086502320673,0.8661502881372795,0.5307997219635378,0.23924997695699435,1
39,9,1,84.24790010681166,0,25,386,0.3272547361126036,0.4400243553595878,0.6314709203443573,0.889723564020898,1
